Filename,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,Average
CM730.jpg,4,3,3,4,3,3,4,3,5,4,3,3,3,3,3,4,4,5,4,4,2,3,4,4,4,3,5,3,2,3,4,3,3,5,4,3,3,2,4,3,4,4,4,4,4,4,4,3,4,5,3,4,3,3,1,3,5,4,4,4,3.55
CM731.jpg,5,4,5,4,4,3,4,3,4,3,4,4,3,5,4,5,4,5,3,4,4,3,4,5,4,4,5,3,3,4,4,4,4,4,5,4,4,3,4,4,4,4,4,5,4,5,3,4,4,3,3,5,3,4,4,4,4,5,3,5,3.9833333333333334
CM732.jpg,5,5,5,5,5,4,4,3,4,5,4,3,3,4,3,5,4,5,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,4,5,4,5,4,4,5,5,5,4,5,4,4,5,5,5,5,4,4,5,4,5,5,4,4,4,5,4.4
CM733.jpg,4,3,4,1,3,2,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,4,3,4,2,4,3,3,3,3,4,3,3,5,5,5,4,4,5,2,3,4,4,4,5,4,4,5,3,5,4,3,3,4,4,3.433333333333333
CM734.jpg,5,4,4,3,5,5,4,3,4,5,5,3,3,4,4,5,4,5,3,4,4,3,5,4,4,5,4,4,4,3,4,4,3,4,5,3,4,4,4,4,5,4,5,5,4,4,4,4,5,2,4,4,5,4,4,4,4,4,4,4,4.066666666666666
CM735.jpg,5,4,5,4,4,4,4,3,3,5,4,3,3,4,5,4,4,3,3,4,4,3,5,5,5,5,4,4,3,4,4,4,4,5,5,5,4,4,5,4,5,4,5,5,4,4,4,5,5,5,4,5,5,3,4,5,4,4,4,4,4.2
CM736.jpg,4,3,5,3,3,3,4,4,4,4,4,3,4,4,3,5,4,5,3,4,3,3,4,5,5,4,5,3,4,3,4,4,4,3,5,4,3,4,3,4,5,4,5,5,4,5,4,5,5,5,4,5,4,4,4,5,5,3,3,4,4.016666666666667
CM737.jpg,4,4,5,4,5,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,5,3,3,5,3,4,5,4,4,4,3,4,4,4,4,4,4,5,4,4,5,4,4,4,3,4,3,3,4,4,4,4,5,4,5,4,5,4.0
CM738.jpg,4,3,5,5,3,3,4,4,3,4,3,2,3,4,3,5,5,5,3,4,3,3,4,5,5,3,5,3,4,4,4,4,3,3,5,4,3,3,4,3,5,4,5,5,4,4,4,4,5,3,3,4,4,4,4,5,3,3,2,3,3.8
CM739.jpg,5,4,4,2,3,4,5,3,5,5,3,3,3,4,4,4,4,3,3,4,4,3,4,5,5,4,5,3,3,3,4,4,4,5,5,4,4,3,5,4,5,5,5,4,3,5,3,4,4,5,4,4,5,4,2,5,4,3,4,5,3.9833333333333334
CM74.jpg,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,2,2,2,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0833333333333335
CM740.jpg,3,4,5,3,4,3,5,3,5,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,5,3,3,3,4,4,4,5,4,4,4,4,5,4,5,4,5,5,4,5,4,3,4,1,3,4,5,4,5,5,4,4,3,5,3.933333333333333
CM741.jpg,4,3,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,4,2,3,2,2,2,3,4,2,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,3.033333333333333
CM742.jpg,4,4,5,1,4,4,4,4,5,4,4,4,3,4,5,5,5,4,4,4,4,4,5,5,5,4,5,3,4,4,4,4,4,4,5,5,4,4,5,4,5,4,5,5,4,4,4,5,5,5,3,5,5,4,5,4,5,4,4,5,4.283333333333333
CM743.jpg,3,4,4,3,4,4,4,3,4,4,4,3,4,3,4,5,4,4,4,4,3,4,4,5,5,4,4,3,3,5,4,4,3,4,5,4,4,4,4,4,3,4,4,5,5,4,4,4,4,5,5,4,5,4,4,5,3,4,4,5,4.016666666666667
CM744.jpg,4,3,5,4,3,3,4,4,4,4,3,3,3,4,3,4,3,4,3,4,3,3,5,5,5,4,5,3,4,3,4,3,4,4,5,3,3,3,5,4,4,3,4,4,4,4,4,3,4,2,4,4,4,3,4,5,4,4,4,4,3.7666666666666666
CM745.jpg,5,4,4,2,4,3,4,3,4,3,3,3,4,4,3,4,4,3,4,3,3,3,4,4,4,3,4,3,3,3,4,4,3,4,4,4,4,3,3,4,4,3,3,3,3,3,3,5,4,5,3,3,3,4,4,4,4,4,3,5,3.5833333333333335
CM746.jpg,4,4,5,5,5,4,5,4,4,5,4,3,3,4,4,4,4,3,4,5,4,3,5,5,4,5,5,4,5,4,4,4,4,4,5,5,4,4,4,4,5,5,5,5,4,4,4,5,5,5,3,5,5,4,4,4,4,5,4,5,4.316666666666666
CM747.jpg,4,3,4,5,3,4,4,4,4,4,4,3,5,3,5,4,4,2,3,4,3,4,3,5,5,4,4,4,3,3,5,4,3,5,3,3,3,3,4,4,4,4,4,5,4,3,4,3,4,2,4,4,5,4,4,4,4,5,4,5,3.85
CM748.jpg,3,4,4,4,4,3,4,3,4,3,3,3,3,4,3,4,3,4,4,4,3,4,4,5,4,4,4,3,4,4,3,4,3,4,3,5,4,3,4,4,3,5,3,4,4,3,3,4,5,5,4,4,4,3,3,4,4,3,3,5,3.716666666666667
CM749.jpg,5,4,5,4,5,3,4,4,4,5,4,3,4,4,4,5,5,4,4,5,4,4,5,4,5,4,5,3,4,3,4,4,4,4,5,4,4,4,4,4,5,4,5,5,4,5,4,4,5,5,4,5,4,4,4,5,4,5,4,5,4.283333333333333
CM75.jpg,3,3,3,4,3,2,3,3,1,3,3,2,3,2,2,2,3,2,3,3,2,3,3,3,3,2,2,2,2,1,3,2,2,2,2,2,3,3,3,3,3,3,3,2,2,3,2,1,3,3,2,3,3,2,2,2,3,2,2,3,2.5
CM750.jpg,2,4,3,2,4,3,4,4,2,2,4,3,3,3,2,3,3,3,4,4,3,4,4,5,4,3,3,3,3,4,3,3,3,3,1,3,4,3,3,3,3,3,4,4,3,4,3,2,4,5,3,3,3,3,3,4,3,2,3,4,3.216666666666667
CM76.jpg,2,3,3,2,3,2,3,3,1,3,3,2,3,3,2,1,3,3,2,2,3,3,3,2,3,3,3,2,2,2,3,1,3,1,1,3,3,3,3,3,3,2,3,3,2,3,2,2,2,1,2,3,3,2,3,3,3,1,3,3,2.466666666666667
CM77.jpg,5,4,5,5,5,4,4,4,5,4,4,4,3,4,4,4,4,5,4,5,5,4,4,5,5,4,5,4,4,4,4,5,4,4,5,4,4,4,4,4,5,4,5,5,4,5,4,4,5,5,4,4,5,4,4,4,5,5,4,5,4.366666666666666
CM78.jpg,3,2,4,2,4,3,3,3,2,3,3,2,3,3,3,1,3,2,2,4,2,2,4,4,3,3,3,2,2,3,3,3,4,3,4,4,2,4,3,3,3,3,3,4,3,3,3,4,4,1,2,4,5,3,4,3,3,3,2,3,2.9833333333333334
CM79.jpg,2,3,3,2,3,3,3,3,3,3,4,2,3,3,3,4,3,3,4,3,3,3,3,4,4,3,3,3,3,2,3,3,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,4,3.1
CM8.jpg,2,3,1,2,3,2,3,3,1,2,3,2,3,2,2,3,3,3,2,2,3,3,2,3,2,2,3,2,2,2,3,3,3,2,1,2,3,3,3,2,3,3,2,3,3,3,2,1,3,3,3,3,3,3,3,2,2,2,2,3,2.466666666666667
CM80.jpg,2,3,3,2,3,2,3,3,2,3,3,2,3,3,2,1,3,1,2,3,2,3,2,2,3,3,3,2,2,3,3,2,2,2,1,2,3,3,2,2,3,2,3,3,2,3,2,1,2,2,2,2,3,2,2,3,3,3,2,3,2.4
CM81.jpg,2,3,4,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,2,2,3,2,3,3,2,3,3,2,3,2,3,2,3,3,2,3,3,3,3,3,4,3,3,3,2,4,2,3,4,3,2,3,3,2,2,3,3,2,2,2,2.7333333333333334
CM82.jpg,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,1,4,2,3,3,2,2,3,4,3,3,3,3,2,2,3,3,3,1,3,3,2,3,4,3,3,3,3,3,3,2,1,3,1,2,3,3,3,2,3,3,2,1,2,2.65
CM83.jpg,3,3,3,1,2,1,3,2,2,3,3,2,3,2,2,1,1,2,2,2,3,2,1,2,3,2,3,2,2,1,2,2,2,1,1,2,3,2,3,3,3,3,3,2,3,3,2,2,2,2,3,3,3,3,3,3,3,1,2,3,2.283333333333333
CM84.jpg,2,3,3,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,2,2,2,2,3,2.7
CM85.jpg,2,3,3,2,3,3,3,3,2,3,3,2,3,3,2,3,3,2,2,3,2,2,2,3,3,3,3,2,2,2,3,3,3,2,1,3,3,2,3,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,2,3,3,2,2,3,2.6
CM86.jpg,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,2.9166666666666665
CM87.jpg,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,3,3,3,1,3,2.8833333333333333
CM88.jpg,3,3,2,2,3,3,3,3,2,3,3,2,3,3,2,2,1,3,3,3,3,3,3,3,4,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2.783333333333333
CM89.jpg,2,2,4,2,3,3,3,2,1,3,3,2,3,3,2,3,3,1,3,3,2,3,1,3,3,3,3,3,2,2,3,3,3,2,1,2,2,3,3,3,3,4,3,3,3,3,3,4,3,4,2,3,3,3,2,3,3,2,3,2,2.6666666666666665
CM9.jpg,3,5,5,5,4,4,3,4,3,5,4,3,3,4,3,4,4,4,3,4,4,4,5,4,1,4,5,3,3,4,4,5,3,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,5,3,4,4,4,3,5,4,4,4,4,3.95
CM90.jpg,2,3,3,2,3,2,3,3,2,3,3,2,3,3,2,3,1,2,2,3,2,3,3,3,3,3,3,2,2,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,2,3,2,3,3,3,3,2,3,3,2,3,3,2.683333333333333
CM91.jpg,2,3,2,1,2,2,3,2,1,2,3,2,3,3,2,2,1,3,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,1,1,1,3,2,2,2,3,2,3,2,2,3,2,1,1,1,2,3,3,3,3,2,4,1,2,2,2.15
CM92.jpg,2,3,2,3,3,2,3,3,3,3,3,2,3,2,3,4,3,2,2,3,2,3,2,3,4,3,3,3,2,2,3,2,3,1,1,2,3,3,3,3,3,2,2,3,2,3,3,2,3,1,2,3,3,3,2,1,2,3,2,2,2.533333333333333
CM93.jpg,5,5,5,5,5,4,4,4,5,5,4,3,5,4,3,5,4,4,5,3,4,4,5,4,5,5,4,4,3,3,5,4,3,4,5,4,5,4,5,5,5,5,5,5,4,4,5,5,4,5,5,4,5,4,5,5,5,4,5,5,4.433333333333334
CM94.jpg,2,3,3,2,3,2,3,3,2,3,3,2,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,2,2,3,2.683333333333333
CM95.jpg,1,3,3,2,3,1,3,3,2,2,3,1,3,2,2,1,1,1,2,3,2,2,1,3,3,3,2,2,2,2,2,1,3,2,1,2,3,2,3,2,3,3,3,2,2,2,2,2,2,1,2,2,3,3,1,2,3,1,2,2,2.1333333333333333
CM96.jpg,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3,4,3,1,2,3,3,3,3,4,4,3,3,3,3,2,3,3,4,2,5,2,3,3,3,3,3,4,4,4,3,3,3,3,3,2,3,4,4,4,4,3,4,2,3,3,3.05
CM97.jpg,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3.05
CM98.jpg,1,3,3,2,3,2,3,3,2,2,3,2,3,3,2,3,1,3,2,2,2,3,2,3,3,2,4,2,2,2,2,2,3,2,1,2,3,2,3,2,3,3,1,3,2,3,2,2,3,1,2,3,3,3,3,2,3,2,2,3,2.4
CM99.jpg,2,3,3,2,3,2,3,3,2,3,3,2,3,3,3,2,3,2,2,3,3,3,2,3,3,3,4,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,1,3,1,3,3,3,3,3,3,3,3,2,3,2.6666666666666665
AM1.jpg,4,4,5,3,4,4,4,4,3,4,4,4,4,4,3,4,5,5,3,5,4,4,4,4,5,4,5,3,5,3,4,3,2,4,4,5,4,4,3,4,4,3,4,5,4,4,4,4,4,5,3,4,5,3,3,4,4,4,3,5,3.95
AM10.jpg,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1.1666666666666667
AM100.jpg,1,3,1,1,2,2,3,3,2,2,3,1,3,2,2,1,3,2,2,2,3,3,2,1,3,3,2,2,2,1,2,1,2,1,1,2,3,3,2,3,2,2,3,2,2,2,2,2,1,2,2,3,3,2,2,1,1,1,1,2,2.0166666666666666
AM1000.jpg,1,3,3,2,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,1,3,3,3,2,3,3,2,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,2.7666666666666666
AM1001.jpg,1,3,1,1,3,1,3,3,2,2,3,2,3,2,2,2,3,3,3,3,1,2,2,2,3,3,3,3,2,2,3,1,3,2,1,2,3,3,2,2,2,2,3,3,2,3,2,1,3,2,2,3,3,2,3,3,2,2,2,2,2.3
AM1002.jpg,1,3,2,1,2,2,3,2,2,2,3,1,3,2,2,1,1,2,2,2,2,2,1,2,3,2,3,2,2,1,3,1,2,1,1,1,3,2,2,2,3,2,2,2,1,2,2,1,2,2,2,3,3,2,1,2,2,1,1,2,1.9166666666666667
AM1003.jpg,1,3,3,1,2,3,3,3,3,2,3,2,3,3,2,1,3,2,2,3,2,2,2,2,3,3,3,2,2,1,3,1,3,1,3,2,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,3,2,3,2,2,3,3,3,3,2.466666666666667
AM1004.jpg,1,3,2,1,2,2,3,3,3,2,3,2,3,2,2,2,3,3,2,3,2,3,3,3,2,3,3,2,2,2,3,1,3,1,1,2,3,3,2,3,3,2,3,2,2,2,2,1,3,1,2,3,3,2,2,3,2,2,2,2,2.3
AM1005.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,2,2,2,3,3,3,3,2,2,2,3,1,3,1,1,2,3,3,2,3,3,2,2,3,3,3,2,3,2,3,2,3,3,3,2,3,3,3,3,2,2.45
AM1006.jpg,1,3,3,1,2,2,3,3,2,2,3,2,3,2,2,2,3,2,3,2,3,3,2,1,3,2,3,2,1,1,3,1,2,2,1,2,3,2,3,3,3,2,3,3,2,3,2,1,1,3,2,3,3,3,1,1,3,2,2,2,2.2333333333333334
AM1007.jpg,1,3,3,2,2,2,3,3,3,2,3,2,3,3,2,2,3,2,2,1,3,2,2,1,3,3,3,2,2,1,3,1,3,1,1,3,3,2,2,3,3,2,3,2,2,3,2,2,2,3,2,3,3,3,1,2,3,2,2,3,2.316666666666667
AM1008.jpg,1,3,3,1,3,2,3,3,3,2,3,2,3,3,2,2,3,3,3,2,1,2,3,3,3,2,3,2,2,3,2,1,3,2,2,2,3,3,3,3,3,2,3,3,2,3,2,2,2,1,2,3,3,3,2,3,3,2,3,4,2.4833333333333334
AM1009.jpg,1,3,3,1,3,2,3,3,3,3,3,3,3,3,2,3,3,4,3,2,3,3,3,3,3,3,3,2,2,2,3,1,3,2,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2.716666666666667
AM101.jpg,4,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,4,3,3,4,3,3,5,5,4,3,3,3,3,4,1,4,3,3,3,4,3,4,4,5,3,5,4,4,4,4,5,4,3,3,4,4,3,3,3,4,3,3,4,3.4833333333333334
AM1010.jpg,1,3,3,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,1,2,2,2,3,3,3,2,2,2,3,1,3,1,2,1,3,3,2,2,3,1,3,3,2,3,2,1,1,2,2,3,3,2,1,3,2,3,2,2,2.25
AM1011.jpg,3,3,2,1,4,3,3,3,3,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,1,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,3,3,2.75
AM1012.jpg,1,3,2,1,1,2,3,3,2,2,3,2,3,2,2,1,3,1,2,3,2,2,1,2,2,2,2,2,2,1,2,1,3,1,1,1,3,3,2,2,3,2,3,2,2,3,2,2,3,2,2,3,3,2,1,2,3,1,2,2,2.066666666666667
AM1013.jpg,3,3,2,1,3,3,3,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,4,3,3,2,2,2,3,1,3,2,4,2,3,3,3,3,3,2,3,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.7666666666666666
AM1014.jpg,1,3,1,1,2,1,3,3,1,2,3,2,3,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,3,2,2,1,3,2,2,2,2,3,2,2,2,1,2,3,3,2,2,1,2,2,2,2,1.8666666666666667
AM1015.jpg,1,3,1,1,3,2,3,3,2,3,3,2,3,2,2,1,3,3,2,3,1,3,2,3,3,3,3,2,2,2,3,1,3,1,1,2,3,3,2,2,3,1,2,3,3,3,3,1,3,2,2,3,3,2,2,3,3,3,2,2,2.3333333333333335
AM1016.jpg,1,3,1,1,2,1,3,3,2,2,2,2,3,2,2,1,1,2,2,1,2,1,1,2,3,2,2,2,2,2,2,1,2,2,1,2,3,2,1,1,2,1,2,2,2,2,2,2,1,1,2,3,3,2,1,2,2,1,2,1,1.8166666666666667
AM1017.jpg,1,3,1,1,2,2,3,3,2,2,3,2,3,2,1,2,2,3,2,3,2,2,2,2,3,3,2,2,3,1,3,1,3,2,1,2,3,3,2,2,3,1,3,3,2,2,3,2,3,3,2,3,3,2,1,3,3,2,3,3,2.283333333333333
AM1018.jpg,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,3,3,4,3,3,2,2,3,3,3,3,3,2,2,3,3,1,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,2.8833333333333333
AM1019.jpg,2,3,2,1,2,3,3,3,3,2,3,2,3,4,2,2,3,3,3,3,2,3,3,3,3,3,4,2,2,1,3,1,3,2,1,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,2.7
AM102.jpg,3,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,4,3,3,2.933333333333333
AM1020.jpg,4,4,4,2,5,3,4,3,3,3,4,4,4,3,4,3,5,4,4,4,4,3,4,5,5,4,4,3,4,5,4,5,4,4,5,4,4,4,3,4,4,3,4,5,5,4,2,4,4,5,3,4,4,4,5,5,4,4,3,5,3.95
AM1021.jpg,3,4,4,1,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,4,4,2,2,2,3,1,3,1,1,2,4,3,4,3,3,3,3,4,4,3,3,3,3,5,2,3,3,3,2,1,4,3,3,4,2.85
AM1022.jpg,1,3,2,1,2,1,3,3,2,2,3,2,3,2,2,1,1,2,2,1,1,1,1,2,3,3,2,2,2,1,2,1,2,2,1,2,3,2,2,2,3,1,3,3,2,3,2,2,2,1,2,3,2,2,1,2,3,2,2,2,1.9833333333333334
AM1023.jpg,1,3,1,1,2,2,3,3,3,2,3,2,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,3,1,3,2,2,2,3,3,3,3,3,2,3,3,2,3,3,1,3,2,3,3,3,3,2,1,3,2,3,2,2.4833333333333334
AM1024.jpg,4,3,4,2,4,3,3,3,3,2,4,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,1,3,2,3,4,3,3,3,3,4,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,4,3,3,4,3.15
AM1025.jpg,2,3,3,2,3,2,3,3,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,3,3,3,3,2,2,2,2,1,3,3,1,2,3,3,3,3,3,2,3,3,3,3,2,2,3,1,2,3,3,3,1,2,3,3,3,3,2.533333333333333
AM1026.jpg,1,3,1,1,3,2,3,3,2,2,3,2,3,2,2,1,2,2,2,3,2,3,2,2,2,3,3,3,2,2,2,1,3,2,2,2,3,3,2,2,3,2,2,3,2,2,3,3,2,3,2,3,3,2,1,2,3,2,2,2,2.2666666666666666
AM1027.jpg,1,3,2,2,3,2,2,3,2,2,3,2,3,2,2,1,3,2,2,2,1,3,2,2,3,3,3,2,2,1,3,1,3,1,2,2,3,3,3,2,3,2,3,3,2,3,2,1,3,3,2,3,3,2,1,3,3,2,2,2,2.283333333333333
AM1028.jpg,1,3,2,1,3,2,3,3,3,2,3,2,3,2,2,2,1,3,2,2,3,3,2,2,3,3,3,2,2,2,3,1,3,1,2,2,3,3,2,2,2,1,2,3,2,3,2,3,2,1,2,3,3,2,1,2,3,2,2,2,2.25
AM1029.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,1,3,3,2,3,2,2,1,2,3,2,3,2,2,1,3,1,3,1,2,2,3,3,2,3,3,2,3,3,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,2.25
AM103.jpg,4,4,3,5,3,3,3,3,3,3,4,2,3,3,3,3,4,4,4,4,3,3,3,3,5,3,4,3,3,2,3,1,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,5,3,3,3,2,3,3.216666666666667
AM1030.jpg,1,3,3,2,2,2,3,3,3,2,3,2,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,2,2,3,3,1,3,2,2,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,2,2,3,3,2,3,2.6166666666666667
AM1031.jpg,1,3,1,1,2,1,3,3,1,2,3,1,3,3,2,1,1,2,2,2,2,2,2,2,3,3,3,2,2,1,2,1,3,1,1,2,3,3,3,3,3,2,3,3,2,2,2,1,2,1,2,3,3,2,1,1,3,2,2,1,2.05
AM1032.jpg,1,2,1,1,2,1,2,3,1,2,2,1,3,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,1,3,1,1,1,2,3,2,2,3,2,2,2,1,2,2,1,1,1,1,3,3,1,1,1,2,1,2,2,1.7166666666666666
AM1033.jpg,1,3,1,1,2,2,3,3,2,2,3,1,3,2,2,1,3,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,3,1,1,2,3,2,2,2,2,2,3,2,2,3,2,1,1,3,2,3,2,2,2,2,3,2,2,2,2.0
AM1034.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,2,1,2,3,3,2,2,2,2,3,2,2,2,2,2,2,1,3,1,2,2,3,3,3,3,3,2,3,3,2,3,2,1,3,1,2,3,3,2,2,2,2,2,2,3,2.2333333333333334
AM1035.jpg,1,3,1,1,2,1,3,3,2,2,3,2,3,2,2,1,1,2,2,3,1,2,1,2,2,3,2,2,2,2,2,1,3,1,2,1,3,3,2,3,3,2,3,3,2,2,2,1,2,2,2,3,3,2,1,1,3,2,3,2,2.066666666666667
AM1036.jpg,1,3,2,1,2,1,3,3,2,2,3,2,3,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,1,2,1,1,1,3,2,2,2,3,1,2,2,1,2,2,2,2,3,2,3,3,2,1,3,2,1,3,2,1.9833333333333334
AM1037.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,1,3,2,2,3,2,2,2,2,3,3,3,2,2,2,3,1,3,2,2,2,3,2,3,2,3,2,3,3,2,3,2,2,3,2,2,3,3,2,1,2,2,2,2,2,2.2666666666666666
AM1038.jpg,2,3,3,1,3,2,3,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,2,3,4,3,4,3,1,3,3,3,3,3,3,2,3,3,3,3,3,2.783333333333333
AM1039.jpg,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,2,4,3,3,3,2,3,3,4,4,3,3,3,3,3,3,1,3,3,5,4,3,3,3,3,4,2,4,3,4,4,3,3,4,5,3,3,3,4,4,3,3,3,3,3,3.1166666666666667
AM104.jpg,3,4,4,3,4,4,3,3,3,4,4,4,3,3,3,3,4,5,4,4,4,4,3,4,5,5,4,3,4,4,4,3,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,5,3,4,3,4,4,3,4,4,4,4,3.75
AM1040.jpg,1,3,2,1,2,2,3,3,2,2,3,2,3,2,2,2,1,3,3,3,1,2,2,2,3,2,3,2,2,1,3,1,3,1,1,3,3,2,2,2,3,1,2,2,2,3,2,2,2,2,2,3,3,2,1,1,3,2,2,2,2.1333333333333333
AM1041.jpg,3,4,4,1,4,3,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,1,4,3,3,4,4,3,3,3,4,3,3,4,3,5,4,5,5,3,3,3,4,3,2,4,3,3,3,4,3.3
AM1042.jpg,1,3,3,1,2,3,3,3,3,2,3,2,3,3,2,2,1,2,2,3,2,3,2,3,5,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,4,2,3,3,4,3,3,3,3,4,3,3,3,2,1,2,3,2,2,3,2.6666666666666665
AM1043.jpg,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,5,5,4,4,3,4,4,4,3,4,3,4,4,4,4,4,4,5,4,3,4,3,5,4,5,5,5,3,4,3,4,3,3,3,3,4,5,3.7333333333333334
AM1044.jpg,1,3,2,1,3,3,3,3,3,2,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2.7333333333333334
